date,text,label,클러스터 이름
2020년 3월 13일,갑자기 너무 느려지고 들어가지지가 않네요 어떻게 된 거죠??그리고 원래 나갔다가 다시 들어가도 로그인유지 되어 있었는데 로그아웃 되어져있고 로그인하면 가입상품인증? 하라 그러는데 그거는 왜 그러는 건가요?? 그것도 오류발생으로 인한 건 가요??,0,로그인 오류
2020년 3월 28일,"인터넷, IPTV이용자 입니다. 요금조회가 안되네요. 이전에는 됐었는데, 업데이트 이후로는 조회 해도 요금 및 상세 이용 내역, 남은 약정일등을 확인할 방법이 없네요.",0,디자인
2020년 3월 5일,"6개월 잘사용하다가 유심을 교체하라니 이해가 안되네요 앱문제인데 유심문제라니 대리점에서 구매하였고 별다른 문제점도 없었는데 앱업데이트 되고 난 뒤부터 로그인이 안되는건 앱문제 아닌가요? 사용자 인증권한 71% 에서 진행이 안되며, 2004 에러코드 뜹니다 무슨문제인가요? 유심구입하면 다음달 통신비에서 그비용만큼 제외해주신다고 하였는데 유심을 구입하는 월에 비용청구가 되나요? 확인부탁드립니다",0,유심 인식 오류
2020년 3월 1일,LGU+ 위젯앱에서 1x1에서. 화면도트향상으로 잘보이지 않아요 폰트굵기로해서 볼수있게 해주세요. 위젯을 앱 어플크기로 해서 바탕화면에 설치했는데 정말 폰트크기가 가늘게 나와서 정보를 볼수가 없고 악세사리일뿐인네요. 시정바랍니다.,0,디자인
2020년 3월 12일,아래분들과 동일한 현상입니다. 이제껏 아무 문제없이 사용해왔는데 어제부터 유심오류라며 2007오류가 뜹니다. 유플 관련 오플들이 모두 그래요. 아침에 고객센터 전화했더니 오후 늦게야 전화와서 모르겠답니다. 아래 글들을 이제서야 보게 됐는데 한두명의 문제가 아닌듯한데 아직까지 개선이 안되는 이유가 뭔가요? 유플러스 직영점가서 무료로 유심 교체 받으면 된다는건지. 해결 방법을 알려주세요.,0,유심 인식 오류
2020년 3월 24일,네트워크 오류로 사용자 인증을 완료하지 못했습니다 잠시후 다시 시도하거나 LG유플러스 고객센터에 문의해 주세요 오류코드:2004 어떻게 해야되나요? 업데이트하고 계속안되요ㅠ,0,로그인 오류
2020년 1월 17일,어플을 무슨 이따위로 만들었는데 인터넷요금 납부하려고 인터넷요금 확인하고 납부하기누르면 핸드폰요금으로 넘어가서 납부안되고 다시 인터넷요금누르면 또 핸드폰요금. 장난하는것도아니고 무한반복이네,0,요금 및 납부
2020년 3월 14일,고객센터가전화연결이안돼요!!모가문제인가요..?기존ars번호누르라고해서4번눌렷는데그뒤로로안무말도아무연결도안됩니다,0,유심 인식 오류
2020년 2월 24일,위젯크기 변경이 안돼요 예전에는 작았는데 지금은 배경화면에 끌어올땐 예전 크기(작은사이즈)였는데 손을 놓으면 크기가 갑자기 2배이상 커져요,0,디자인
2020년 1월 15일,별 한 개도 아깝습니다 . 생년월일 입력하랬는데 잠시 후에 하래서 껐다 켜보기도 하고 생년월일 바꿔도 보는데 왜 안 되는지요 ?,0,유심 인식 오류
2020년 1월 5일,약정 할인 받을 때 알아서 수급자 적용이 안될지는 몰랐는데 다시 가서 서류 제출하면 다시 적용될는지는 의문이 되네요 이젠 수급자도 할인이 안될 것 같아서 안타깝네요ㅠ,0,디자인
2020년 1월 17일,청구 및 납부정보가 원활하지않다면서 안뜹니다. 사실상 이게 젤 중요한 정보인데 앱을 어따구로 관리하시는지... 빨리 고쳐주시길 바랍니다,0,디자인
2020년 1월 14일,갤럭시 s10 유심문제 업데이트 후 유심이 인식안된다는 오류가 뜨네요 재설치를 해도 고쳐지지 않습니다 댓글 보니 저같은 사람들이 많은거 같은데 빠른시일내에 수정해주세요,0,유심 인식 오류
2020년 3월 24일,"오류코드 2007, EX22 뭡니까? 고객센터에 전화하니 직영점 방문하라고 하고 직영점에선 할 수 있는건 다 했다고하는데. 사람 괴롭히는 것도 아니고;; 국내향 자급제 단말기가 문제라고 하기에는 작년에 잘 썼는데 이게 무슨일인지.",0,유심 인식 오류
2020년 2월 23일,"어제부터 98%에서 멈추고 설치가 안됨. 데이터 다 써서 속도제어 있을 때는 홈페이지도, 어플깔기도 안되나봄.",0,디자인
2020년 2월 7일,"이제는 아예 안들어가집니다 제생년월일을 쳤는데도 안들어가지는건 뭔가요? 생년월일이 다르게 되어있는겁니까? 정말 이렇게 뜹니다 ""유플러스 가입상품 정보가 존재하지않습니다""라고 뜹니다 그럼 제가 가입할때 제 주민번호를 잘못 입력을 했다는겁니까? 아우 욕나올라하네요 빨리 고쳐주세요",0,디자인
2020년 3월 23일,오류 2007 데이터 두배 쿠폰 사용 못하게 하려는 목적인가요? 어이가없네 ㅡㅡ 유심어쩌구 어플 받으라고 하지마시고 해결을 하세요.. 중소기업도 아니고 뭐 이따구입니까,0,유심 인식 오류
2020년 1월 17일,노트10 인데 위젯이 왜이리 다 커진거죠? 예전에 1x1 도 있고 4x1도 있었는데 버그난 거처럼 이상하게 큰 모양만 있네요 작게 좀 바꿔 주세요 다른 앱들 위젯보다 너무 커요 커봤자 별 쓸모도 없구요,0,디자인
2020년 1월 9일,폰 소프트웨어 업데이트 하고 나서 LG고객센터 어플이 안들어가지고 USIM이 이상하다 이런글만 올라오고 이걸 어떻게 해야하는건가요? 폰은 최신폰인데 바꿀수도 없고...,0,로그인 오류
2020년 1월 18일,"가입은 신속 하게 해주는데 해지는 이런저런 이야기 하면서 못하게 하고 해지신청 했는데 담당자가 인증하지 않아서 해지도 안되어 있는데, lgu+는 책임없다고 담당자 바꿔달라고 하니 휴가갔다고 하네요.그래서 고객센터에 통화한 녹취록 보내달라고 하니 법적으로 줄 수 없다고 막무가네식 업무 완전 비추",0,로그인 오류
2020년 2월 3일,위젯 크기 좀 줄여주세요 1×1 크기가 예전엔 있었는데 왜 없어진거에요? 위젯 안의 글씨크기는 1×1이랑 똑같이 작은데 위젯크기만 커져서 쓸데없이 자리만 차지합니다,0,디자인
2020년 1월 30일,쓰레기앱이네요 요금 상세보기 일주일째 이용자가 많아 지연되고 있다며 열리지 않네요 앱을 삭제하고 다시 깔아도 같은현상 뭐 이런 쓰레기 앱이 다 있냐,0,요금 및 납부
2020년 3월 12일,기존 장기유저 요금 25%할인 받고 있었고 S20 혜택으로 25% 할인 받는다고 했는데 왜 청구서에는 50%가 아니라 25%죠?? 빨리 알아봐주세요,0,유심 인식 오류
2020년 2월 5일,Pass에 접속하니 업데이트해야된다해서 업데이트 시작했더니 하루종일 대기상태로 아무것도 못하고 있는데 빠른 조치 바랍니다,0,로그인 오류
2020년 3월 23일,"데이터 사용 안해도 스스로 데이터 소진하는 u+, 상담사 말로는 아무리 와이파이가 켜있어도 미세한 신호라면 데이터 잡아 먹는다네요.",0,디자인
2020년 2월 19일,"1x1 위젯 왜 없어졌나요? 2x2위젯은 크기만 컸지, 글씨크기는 그대로이고...대체 왜...;;",0,디자인
2020년 1월 29일,첫 화면에 청구 및 납부정보 새로고침 계속 뜨고요 메뉴에서도 납부관련 내용도 접속이 원활하지 않다고 전부 다 안나오네요 오늘만 그런게 아니라 며칠째 이지경 ㅡㅡ,0,디자인
2020년 1월 30일,모바일 u+고객센터 앱열고 납부확인 하면 고객 정보가 원할 하지않다 며 확인 이 안됨 납부 정보만 안됨 젤 중요한게 이번달 요금. 또는 납부 확인 등인데 이게 안되니 죽을맛 어떻게 하나요?,0,디자인
2020년 3월 6일,아들이 페북 메시지를 통해 사기를 당했습니다. 이 어플을통해 한번에 로그인 없이 인증번호 만으로 핸드폰을들고 할머니의 생일 정보 만으로 115만원이 결제 되었고 한도 상향도 범인이 시키는데로 진행 했다고 합니다. 그렇다면 저도 u+가입된 지인의 핸드폰으로 결제가 가능 하다는 거 아닌지 ? 궁금 하네요,0,요금 및 납부
2020년 3월 9일,니네 색히들이 대기업이 맞냐 앱은 안되는거 투성이에 이런저런 버그투성이고 지들 통신사면서 인증번호는 함흥차사고 뭐 이따위 색히들이 대기업이냐,0,디자인
2020년 2월 11일,처음 앱실행하면 화면이 어둡게 보여집니다. 다른데 터치해야만 어두운 화면이 밝게 보이네요 버그인듯하네요 수정바랍니다,0,디자인
2020년 1월 11일,아니 뭔 잘 로그인 되어 있다가 갑자기 로그인 창 뜨고는 잘 입력하면 서비스가 원할하지않다면서 꺼지네 이거 빨리 고치길 바랍니다,0,로그인 오류
2020년 2월 4일,납부방법 변경하는게 쉣이네요 ㅋㅋ 폰은 유플아니면 인증안되고 아님 아이핀 인증하라고 하고 인터넷에서 해보려니 공인인증서 아직 액티브엑스 깔아야돼서 엣지에서 인증되지도 않고 진짜 열받아서 후기 남기네요ㅋㅋ,0,요금 및 납부
2020년 1월 2일,엄청 느려요.요금조회라도 할까하면 계속 시계가 돌기만해요.통신사 옮기고 싶어져요.,0,요금 및 납부
2020년 1월 11일,서비스이용이 원활하지가않데요. 30분째ㅡㅡ 소액결제 차단한거 좀 풀랬더니,0,요금 및 납부
2020년 3월 13일,폰분실/보상 부가서비스를 해지하려고 했더니 맘대로 해지 못하게 막아놨네요. 어이가 없어서. 이렇게 돈버는 회사인가요? 여기진짜 안되겠네.,0,디자인
2020년 2월 24일,114통화시 노인을 배려한 교환통화방법이 전혀없음 (SK가 잘하고 있음) 전화통화시 서로 얼굴을 보지 못함으로 의사소통이 곤란할수 있고 114작원이 고객뜻을 잘못 알아들을수도 있어 방향이 다른 말을 해서 중간에 고객이 그런뜻이 아니라고 말을 끊으려 해도 듣지 않고 끝까지 직원혼자 할말 다해버린다 또 고객이 설명중 직원이 듣고 있는지 없는지 알수앖어 듣고 있느냐고 문의할 정도로 답이 없어 듣고 있느냐 물으니 듣고있습니다 라고 사무적 고압적 태도 등 첫 통화부터 아미지가 좋지않네요,0,로그인 오류
2020년 3월 13일,답답해서 못 쓰겠어요ㅠㅠ 자꾸 로딩중이고 로그아웃되고 왜이러는건가요 접속자 수 많다고 무슨 126679초 이렇게 뜨고 ㅡㅡ,0,디자인
2020년 3월 13일,아니 단말기값이 왜 안잡혀 전화도 안받고 참 이럴거면 앱은 왜처만들었나 싶다 u+ 자체가 별점 1개 만도 못한거같다,0,유심 인식 오류
2020년 2월 4일,너무 어려워요 비밀번호 및 인증하는데 세월 보냄 인내심 기르는데 효과 좋음 막상 로그인 해보니 1도 사용가치 잆음,0,로그인 오류
2020년 1월 11일,안드로이드 패치후 USIM 이 잘못됐다면서 재부팅해도 계속 로그인 안됨 빨리 해결좀 소액결제 설정 못하는중임요 개빡,0,로그인 오류
2020년 3월 6일,쓰레기도 이런쓰레기가없네요. 위젯 새로고침하면 동그라미 한없이 돌고 다시 위젯 지웠다 해야하고 역시 에르지,0,디자인
2020년 3월 4일,최고 안좋은 통신사 입니다 바다나 ㆍ산에가면 전화불통 위급시 안전에도 문제되어 고생했던적 많아요,0,유심 인식 오류
2020년 1월 9일,로그인이 정말 안돼요 계속 이용할 수 없다는데 데이터 통화료 남은 잔여량 어떻게 봐여,0,로그인 오류
2020년 3월 21일,저또한 아래 분과 같은 증상으로 고생중입니다 U+에서 얘기한 빌드번호 xxxxxxxSL7이라고 했는데 전 업데이트 20.3.19에 업데이트함 제 빌드번호는 xxxxxxxxxxSLC로 끝남 그리고 구글U+USIM 02.08.00설치해도 유심또한 기능열수없음 빠른 해결책 부탁드려요,0,유심 인식 오류
2020년 2월 4일,위젯 1×1 왜 없어짐.. 돌려줘요ㅜㅜ 지금 쓸데없이 크기만해요 흉하게시리,0,디자인
2020년 2월 1일,유플러스고객이라서 앱 깔았는데 사용중인 상품이 없다고 나오는 이용할 수 없는 앱!,0,디자인
2020년 1월 16일,외국에서 신 갤럭시 또는 외국산폰은 어플 오류로 로그인 및 유심오류뜸...,0,유심 인식 오류
2020년 2월 21일,무슨 로딩 겁나 길고 뒤로가는데 똑같은 화면 반복장난아니고 쿠폰 사용하고 바꾸려는데 적용 안되고 어후..,0,디자인
2020년 3월 19일,텔레그램이 안됩니다. LG만 현재 안되는것 같은데 조치 부탁드립니다,0,디자인
2020년 3월 30일,안드로이드10 어제까지 잘되다가 one UI2.0으로 업데이트하고 나서 유심에러 뜨네요 코드 2007 EX203 자급제라 직영점에선 취급도 안해주는데,0,유심 인식 오류
2020년 3월 17일,위젯 자꾸없어져요 화면 잠금해놔도 없어져요 진짜 불편해죽겠네..,0,디자인
2020년 3월 16일,갤럭시온 사용자인데 며칠전부터 접속이 안되요 고객센터 어플 실행이 안되 네요,0,로그인 오류
2020년 1월 4일,다 좋은데 완납했는데도 미납이라고 액수가 뜨니 그 부분 개선해주시길.,0,디자인
2020년 3월 2일,지금은 잘되요~~~ //로밍비용과내역메일보내는게계속에러나서안되요 왜이리바꾼건지,0,디자인
2020년 3월 26일,업데이트 시켜서 했더니 지꼴리는데로 초기화기켜뿌노 개발자 바꿔야하는거아님? 하소연할곳도없고 개짜증나네 다신 lg폰안산다,0,디자인
2020년 3월 17일,U플러스 폰 아니면 쓸모 없는 어플인 것 같음!!! 인터넷 티비 등 납부변경하려고 들어갔더니 u플러스 핸드폰아니니 변경이 안됨,0,요금 및 납부
2020년 2월 6일,이용불가 갤s10 이용자인데 유심칩오류나요 아무리 유심 뺐다 다시넣고 반복해도 안되네요,0,유심 인식 오류
2020년 3월 21일,제대로 쓰지도 못하는 5G를 만들어놓고 쓰라고 해놓으니 참 기가 차고 어이가 없다. 이딴식으로 할거면 사업 접어라,0,요금 및 납부
2020년 1월 30일,사용이 개선되어 좋아요 인터넷 전화 신청하면 얼마나 가격이 되는지 알고 싶은데 그런거 검색할 수 있음 좋겠어요,0,디자인
2020년 2월 23일,데이터 속도가 저만그런가요..5g인데 2g폰보다 느린건 무슨..,0,요금 및 납부
2020년 3월 13일,잘되다가 갑자기 오늘은 들어가는사람많다고 안들어가짐. 이어플이뭐라고 사람둘이 갑자기 많이 들어감?,0,디자인
2020년 3월 6일,나이 많이든사람이라 새로운 많은 좋은 기능을 응용하기가 힘든 상황입니다.,0,디자인
2020년 3월 7일,무선랜 암호를 이용사용 사는데 비밀번호를 입력하면 틀려서요,0,디자인
2020년 3월 11일,oen ui 업그레이드 된 후에 sim 카드 인식이 안되서 열리지 않네요 ㅠㅠ,0,유심 인식 오류
2020년 2월 5일,서비스이용이 원활하지않다뜸 몇주째:;,0,요금 및 납부
2020년 1월 31일,서울 강남구 한복판에서도 5g안터지는 엘지 유플러스! 다음부터는 믿고 거릅니다~,0,요금 및 납부
2020년 3월 22일,아니 로그인하는데 생년월일을 정확히쳤는데 로그인이 않돼요,0,로그인 오류
2020년 3월 17일,저 고객센터 앱열때 u+로고랑 u+ 고객센터글자가합쳐져있어요이것좀고쳐주세요,0,디자인
2020년 2월 7일,업데이트하더니 갑자기 로그인이 안됨,0,로그인 오류
2020년 3월 13일,뭔 이딴 어플이있어 로딩진짜 느리네 쓰레기같은 어플,0,디자인
2020년 2월 8일,인터넷 1월30일이전 설치 부탁했습니다 오늘2월8일까지 설치를 안해주네요 이래서 lg유프러스 애용하겠어요,0,디자인
2020년 2월 1일,요금조회할려고 접속하면 열나게 접속 안됨.,0,로그인 오류
2020년 1월 11일,접속 개안됨 3시간동안 사용자많다고 안됨 엘지가 왜 타 통신사보다 뒤쳐지는지 알수있는 부분,0,로그인 오류
2020년 3월 29일,어플이니깐요 좋은게잇쓰면 나쁜것두잇써야조 ㅎ 근대나쁜것보다 좋은게더더 많아야되는게아닌가요 노력들을 하셔야조 이기적인사람들이 씨비터는분들이 되지는말아야조 재발쫌 업데이트좀 적당히좀합시다 ㅎㅎ 삭재가안되서 업데이트전으로해노면 맨날 업데이트를 업데이트를막아주세요 쫌 재폰은 용량이 많으면 안된다고 ㅡㅡ 뭔앱인지도모르갯고 리뷰는 개판 여기운영님들은 이기적 이고 씨비두터는대 왜 업데이트를 하냐고요 뭔앱인지두모르갯고 리뷰도개판이니깐요 업데이트 ㄴㄴㄴ 안되면다른방법을 빨리ㄱㄱ 업데이트를 막던가 아니면 다른방법을쓰던가해라 쫌‥쫌 전똑갓튼말 또안해요 이기적인사람들이될꺼면 노력안하는 사람이 될꺼면 일접어욧 화나요‥ ㅡㅡㅡ,0,디자인
2020년 2월 14일,아니 왜 나의입금계좌 들어가면 서비스가 원활하지 않다고 계속 뜨네요 왜 그러는거에요?,0,요금 및 납부
2020년 1월 9일,타사 114어플과 비교해서 너무 심!하!게! 느립니다. 개선좀 해주세요,0,디자인
2020년 3월 11일,언제부턴가 오류코드 2007 뜨면서 안됩니다 노트9이고요 유심도 다운받고 업뎃하고 할거 다해도 안돼요,0,유심 인식 오류
2020년 1월 14일,갑자기작동이안됩니다,0,디자인
2020년 2월 19일,로그인인증 언제해줄꺼냐 유심인증못한다고 계석뜨자너 몇달째냐 진짜 언제 해줄꺼냐 s105g다 업데이트후 2달동안 못쓰고있다 넘 심각한거 아니냐 진짜 물어보자 왜 아직까지 안돼는지,0,요금 및 납부
2020년 1월 13일,"usim 인식 오류납니다 오류코드 2007, ex22 조치바랍니다",0,유심 인식 오류
2020년 1월 15일,엘지유플 개발자가 월급충이라는 것을 오너가 알면 어케할까?? 이번 안드로이드 10 업글되고나서 에러나는 걸 한달내내 대처하지 못하고 방치하고 있다는 사실을 알게 되도 니네들 축내는 월급이 아깝지 않을까??,0,유심 인식 오류
2020년 1월 16일,갤럭시s6 접속오류,0,로그인 오류
2020년 1월 1일,앱이 안켜지네요. 통화요금 확인해야되는데,0,요금 및 납부
2020년 1월 20일,ㅡㅡ 1월에 업뎃후 요금조회도 안되고 납입도 안되녜,0,디자인
2020년 1월 20일,안되요 계속돌아가기만되요,0,디자인
2020년 2월 17일,별 0개는 없나...라우터 쓰지마세요 혜택인척하는 매달 돈 빨아먹는 기계입니다,0,유심 인식 오류
2020년 3월 13일,뭔 짓들을 하시는데 어플이 접속이 안됩니까? 뭔ARS연결해 달라 했는지~,0,로그인 오류
2020년 3월 14일,삼성 제품 사용자인데 지금 무슨이유인지 어플이 오픈이 안됌,0,디자인
2020년 3월 12일,쓰레기 같은 어플 1순위 내가 이 쓰레기같은 어플때문에 통신사 갈아탄다 납부방법 바꿀려고 하는데 무슨 저장된 인증서가 없어 공인인증서 저장 되어있구만 개 사람 열통 터쳐서 죽게 만드는 어플 게다가 실시간 요금조회하면 새벽에 하든 언제하든 이용량이 많아 확인이 안된다고 수시로 뜨고 장난 치나 새벽 4시에 확인 하는데 무슨 이용량이 많아 많기는 그냥 어플수준이 ㅆㅎㅌㅊ라 서비스 같은거 지나가던 개나 줘버렸습니다 라고 떴으면 오히려 이해 하겠다. 백날 천날 이용량이 많다고 구라질하고 내가 이 놈의 어플 때문에 통신사 바꾼다,0,요금 및 납부
2020년 1월 20일,왜 자꾸 서비스 접속이 많다고 안되나요,0,로그인 오류
2020년 1월 21일,너무나 고객에게 세로나온 정보를 재공하지않는것같다,0,디자인
2020년 3월 13일,로그인자체가안됨ㅡㅡ,0,로그인 오류
2020년 3월 7일,폰을 바꾸고나서 고객센터 어플이 안열려요,0,디자인
2020년 3월 15일,납부방법 카드에서 은행으로 변경하려고 하는데 공인인증서 등록은 어떻게 하나요?,0,디자인
2020년 1월 20일,요금조회가 안되요,0,요금 및 납부
2020년 3월 30일,설치하고 10분만에지움,0,디자인
2020년 3월 13일,씨ㅣㅣㅣㅣㅣㅣ 발 본인인증 안돼 패스로 인증도안돼 본인인증 문자도 안와 로그인도안돼 뭐어쩌라고,0,로그인 오류
2020년 3월 18일,0점이 없다는게 아쉬울 뿐이다,0,디자인
2020년 1월 13일,이런 로그인안됨,0,로그인 오류
2020년 1월 19일,언제까지 납부요금조회에러뜨게할건데요?,0,요금 및 납부
2020년 3월 25일,이거 지우고 싶은데 어떻게 지우나요?,0,디자인
2020년 2월 19일,며칠동안 앱에 안들어가져요,0,디자인
2020년 2월 20일,제발 조같은 니네 앱좀 강요하지 마라 삭제방법 알음 ㅅㄱ,0,디자인
2020년 1월 21일,흠.......죄송하지만별로재미가없네요,0,디자인
2020년 1월 23일,어플진짜 줘까치 만들어놧네,0,디자인
2020년 3월 5일,오류코드 2007 입니다,0,디자인
2020년 1월 28일,존재이유가없다,0,디자인
2020년 3월 20일,비현실적입니다,0,디자인
2020년 1월 3일,이납요금 맨날오류,0,요금 및 납부
2020년 3월 4일,연결안됨,0,디자인
2020년 3월 19일,요금 납부방법 변경하는건데 왜 폰인즈 페스인증 인증이란인증은 다실패하나요?,0,요금 및 납부
2020년 1월 11일,아 앱 네이티브로 만드세요. 들어갈때마다 버벅 거려서 짜증남,0,디자인
2020년 1월 8일,삭제도 못하네...,0,디자인
2020년 1월 17일,엡다운로드 좀고처 자슥들아,0,디자인
2020년 3월 18일,고객센터앱이안되요,0,디자인
2020년 2월 13일,사용에최악인프로그램,0,디자인
2020년 3월 2일,들어가면 오류코드 2003과 함께 종료됩니다. 재부팅을 계속해도 반복됩니다. 앱 데이터를 지우면 처음 한번은 들어가지고 그 다음부턴 똑같은 증상입니다,0,디자인
2020년 3월 13일,느려요,0,디자인
2020년 3월 8일,USIM 오류,0,디자인
2020년 1월 16일,고객을 위한 어플이 아닌거같음..위젯도 없고...한번 들어가서 확인하려고하면 로딩시간이 넘 김...기다리다 짜증나서 그냥 꺼버리기가 부지기수...누구를 위한 어플인가~!! 관리하긴 하는건가요...?,0,디자인
2020년 1월 1일,사용...불편..,0,디자인
2020년 1월 1일,짜증,0,디자인
2020년 2월 14일,쓰레기,0,디자인
2020년 5월 16일,간단한 인증으로 끝나서 간편하고 좋네요~!!,1,
2020년 6월 2일,다 지워졌는데 필요항목다운받았으면좋겠어요,1,
2020년 5월 21일,간편하고 쉽고 좋아요 사용하기,1,
2020년 4월 24일,디자인도 이쁘고 사용하기도 너무 편합니다,1,
2020년 6월 18일,쓸만합니다~~ 요금만 좀 내려가면 좋은데,1,
2020년 4월 5일,굳 통신사 앱치고는 많이 편리한편,1,
2020년 5월 11일,수퍼데이 이벤트를 새로운 창을열기보다 이앱을 활용해서 이용했으면 좋겠습니다,1,
2020년 5월 3일,너무 좋아요 데이터도 확인할 수 있고 보넬 수도 있어서 좋아요,1,
2020년 5월 16일,편해요 한눈에 필요한 정보를 다 볼 수 있으니까요,1,
2020년 6월 17일,생각보다 편리합니다!개발자님 수고하세요! 화이팅!!!!,1,
2020년 4월 13일,편리하고 좋와요,1,
2020년 6월 1일,사용하기가 넘 편해요,1,
2020년 5월 26일,서비스가 정말 좋아요,1,
2020년 5월 28일,더좋은 프로그램 개발 하세요. 지금도 충분히 잘 이용하고 있습니다.,1,
2020년 5월 18일,편리하고괜찮네요,1,
2020년 6월 29일,안녕하세용 아주좋아용 최고입니다,1,
2020년 5월 7일,SK에서lg로바꾸었더니인터넷사용이편리해졌어요,1,
2020년 4월 6일,그전에사용했엇는데편리하고좋음,1,
2020년 5월 7일,U+ 고객센터 앱 사용 할수 있어서 좋아요,1,
2020년 4월 24일,엄마한테 좋으니 제가 더 좋네용!,1,
2020년 5월 29일,너무나 감사합니다요~^_^￦♥,1,
2020년 6월 14일,무조건좋아요.,1,
2020년 4월 6일,사용하기좋아요감사감새,1,
2020년 4월 1일,좀더 써봐야 알겠어요ㅎㅎ,1,
2020년 5월 15일,한눈에 들어옴..,1,
2020년 4월 29일,사용하기편했어요^^,1,
2020년 4월 23일,잘 사용 합니다~^^,1,
2020년 4월 24일,고객 이 만만해,2,
2020년 4월 9일,괜찮아요 ^^,1,
2020년 5월 1일,아주좋아요,1,
2020년 5월 30일,앱이용 한도 어떻개 놉여요?,2,
2020년 4월 30일,클라우드사용부탁합니다,1,
2020년 4월 27일,사용감사합니다,1,
2020년 6월 29일,gg,1,
2020년 6월 12일,So far so good!,1,
2020년 5월 25일,감축드립니다.,1,
2020년 6월 18일,감사합니다,1,
2020년 6월 13일,좋아요~,1,
2020년 6월 11일,좋아요,1,
2020년 6월 13일,좋아요,1,
2020년 5월 28일,굿,1,
2020년 6월 11일,좋아요,1,
2020년 6월 20일,좋아요,1,
2020년 5월 21일,굿,1,
2020년 6월 19일,굿,1,
2020년 6월 18일,좋아요,1,
2020년 6월 29일,하하하하하하,2,
2020년 5월 16일,U+고객센터,2,
2020년 5월 13일,계속좋아지길.,1,
2020년 5월 9일,색깔 별로,2,
2020년 5월 9일,조아,1,
2020년 5월 3일,안녕하세요,2,
2020년 4월 14일,좋아용,1,
2020년 4월 16일,잘모르겠어요.,2,
2020년 4월 2일,감사합니다.,1,
2020년 4월 28일,👻👻,2,
2020년 4월 28일,잘모름,2,
2020년 4월 14일,ㅇㅋ굿,1,
2020년 6월 16일,감사합니다,1,
2020년 5월 7일,조아,1,
2020년 5월 3일,좋아요.,1,
2020년 4월 7일,좋습니다,1,
2020년 4월 5일,좋아요,1,
2020년 4월 14일,좋아요,1,
2020년 4월 17일,굿,1,
2020년 4월 4일,조아요,1,
2020년 5월 23일,좋아요,1,
2020년 4월 30일,만족,1,
2020년 4월 29일,좋아요,1,
2020년 4월 16일,좋아요,1,
2020년 4월 3일,만족합니다아아,1,
2020년 5월 25일,굿,1,
2020년 5월 26일,좋음,1,
2020년 5월 29일,Duduehiihe,2,
2020년 4월 21일,고스돕,2,
2020년 6월 17일,편리한모바일사용LG~U+고객,1,
2020년 5월 31일,굿,1,
2020년 4월 24일,좋아요,1,
2020년 6월 12일,굿,1,
2020년 4월 24일,좋아요,1,
2020년 4월 24일,그리고,2,
2020년 6월 15일,사용자정보까지 바뀌어 있어서 고객센터번호도 다 00000으로 떠있는게 정상이 맞는지 궁금합니다. 번호바꿔도 문자까지 더 문제 생겨서 계속 고생하다 통신사도 바꿨네요. 예전에도 대리점 외에 판매점이 사기친거라며 거짓말로 문제가 생겨 손해봤을때 홍보전화 와서 화가 났었는데 결국 일이 나더군요. 고객센터 직원만 보호 마시고 고객한테 잘못한곳들이나 저처럼 손해감수하며 타통신사로 까지 바꾸게 한 과정을 잘 알아보시고 배상해준다는 말 좀 들어봤으면 좋겠습니다. 3년간 힘들었던 것 생각하면 정말 화가 납니다. 제조사가 무슨 잘못인가요. 괜히 중간에서 고생한 직원도 있네요. 통신사에서 파견 나와서 일하는 직원들 정말 제대로 직원교육하세요.,0,접속 오류
2020년 5월 13일,앱 실행 시 U+USIM 앱이 정상적으로 동작하지 않는다는 팝업과 함께 로그인이 안됩니다. 자급제폰이라 고객센터에서 확정기변 받으라 해서 받았구요. 앱 재설치 유심 탈착 등 모든걸 다 해봤습니다. U+PASS앱도 유사하게 단말에서 USIM 제거 후 재장착하라는 팝업이 뜨고 실행이 안됩니다. 개발사가 예외케이스 등에 대해 구현을 잘 못한것 같네요. 빠른 조치 부탁 드립니다.,0,실행 오류
2020년 6월 20일,"아니 왜 이렇게 연결이 안되는겁니까?! 폴바셋에서 멤버쉽 카드 띄워 vip 혜택 받으려는데 도대체 뜨질 않아서 돈 내고 먹었네요. 오늘 데이터 주기 하려는데 또!!! 연결이 안되고 간신히 한번 된 것도 도대체 5분동안 인증번호 오지도 않고 돌고 있고, 끄고 다시 오픈하니 첫화면에서 계속 로딩만 하고(와이파이, 데이터 모두) 왜 이런거냐구요!!",0,인증 오류
2020년 4월 7일,저도 갤럭시 s10+ 자급제로 이용중이며 아래 현상들과 같이 오류코드 2007내용의 불량 발생중입니다. 하기 리뷰들의 답뱐으로 달린 방법대로 작성하여 메일 보냈으나 수 일 째 조치 및 답변이 없는 상태입니다. 금주중으로 조치에 관한 안내 없으먼 해지하고 통신사 이동하겠습니다. 수고하세요,0,자급제 폰
